address,name
0x0052d090,SexyAppBase::ReInitImages
0x0052a0e0,SexyAppBase::LoadingThreadProcStub
0x0052a150,SexyAppBase::StartLoadingThread
0x0052a190,SexyAppBase::CursorThreadProc
0x0052a2b0,SexyAppBase::CursorThreadProcStub
0x0052a2d0,SexyAppBase::StartCursorThread
0x0053c2b0,SexyAppBase::SwitchScreenMode
0x0052b320,SexyAppBase::SwitchScreenMode
0x0052b340,SexyAppBase::SwitchScreenMode
0x0052a310,SexyAppBase::SetAlphaDisabled
0x0052a360,SexyAppBase::EnforceCursor
0x0052d100,SexyAppBase::ProcessSafeDeleteList
0x0052a570,SexyAppBase::UpdateFTimeAcc
0x0052d210,SexyAppBase::Process
0x0052a5f0,SexyAppBase::DoMainLoop
0x0052d760,SexyAppBase::UpdateAppStep
0x0052a630,SexyAppBase::UpdateApp
0x0052b360,SexyAppBase::InitDDInterface
0x0052d8e0,SexyAppBase::Start
0x0054b760,SexyAppBase::CheckSignature
0x005319c0,SexyAppBase::LoadProperties
0x0053c370,SexyAppBase::LoadResourceManifest
0x00537920,SexyAppBase::ShowResourceError
0x0052dcd0,SexyAppBase::GetBoolean
0x0052dd40,SexyAppBase::GetString
0x00535880,SexyAppBase::SetString
0x00535960,SexyAppBase::SetBoolean
0x00535a20,SexyAppBase::SetInteger
0x00535ae0,SexyAppBase::SetDouble
0x00531da0,SexyAppBase::DoParseCmdLine
0x00537260,GetMaxDemoFileNum
0x005379a0,SexyAppBase::HandleCmdLineParam
0x00437350,SexyAppBase::ChangeDirHook
0x0052a690,SexyAppBase::CreateMusicInterface
0x00537f60,SexyAppBase::Init
0x00538a20,SexyAppBase::HandleGameAlreadyRunning
0x0052b810,SexyAppBase::CopyToClipboard
0x00531fd0,SexyAppBase::GetClipboard
0x0052a790,SexyAppBase::SetCursor
0x0052a7d0,SexyAppBase::CopyImage
0x0052b430,SexyAppBase::CopyImage
0x0052a8a0,SexyAppBase::HSLToRGB
0x0052aa10,SexyAppBase::PlaySample
0x0052aa50,SexyAppBase::PlaySample
0x0052aab0,SexyAppBase::Mute
0x0052ab00,SexyAppBase::Unmute
0x0052ab70,SexyAppBase::SetMusicVolume
0x0052abc0,SexyAppBase::SetSfxVolume
0x00532d90,SexyAppBase::AddMemoryImage
0x005322a0,SexyAppBase::RemoveMemoryImage
0x0052ac40,SexyAppBase::Remove3DData
0x0052ac60,SexyAppBase::Is3DAccelerated
0x0052b4a0,SexyAppBase::Is3DAccelerationRecommended
0x0052ac70,SexyAppBase::DemoSyncRefreshRate
0x00538a60,SexyAppBase::Set3DAcclerated
0x00534fd0,SexyAppBase::CleanSharedImages
0x004fae10,SexyMatrix3::LoadIdentity
0x004faf40,SexyTransform2D::SexyTransform2D
0x004faf50,SexyTransform2D::SexyTransform2D
0x004fce10,Transform::Transform
0x004d3160,SharedImageRef::SharedImageRef
0x004d3190,SharedImageRef::SharedImageRef
0x004d31a0,SharedImageRef::SharedImageRef
0x004db370,SharedImageRef
0x004d31c0,SharedImageRef::Release
0x004dcb00,SysFont::SysFont
0x004dcb40,SysFont::SysFont
0x004dc5c0,SysFont::Init
0x004d2ee0,SysFont::SysFont
0x004d2f50,SysFont
0x004dc6a0,SysFont::StringWidth
0x004e3e50,SysFont::DrawString
0x004d2f70,SysFont::Duplicate
0x00547b40,Widget::Widget
0x00543bf0,Widget
0x00542cb0,Widget::WidgetRemovedHelper
0x00492760,Widget::IsPointVisible
0x00542da0,Widget::SetVisible
0x0053e8e0,Widget::DrawOverlay
0x00543c40,Widget::SetColors
0x00543cb0,Widget::SetColors
0x00548720,Widget::SetColor
0x005410d0,Widget::GetColor
0x00541180,Widget::GetColor
0x00542de0,Widget::Resize
0x0053e900,Widget::Resize
0x0053e930,Widget::Move
0x0053e960,Widget::WantsFocus
0x00542e40,Widget::SetDisabled
0x0053e970,Widget::GotFocus
0x0053e980,Widget::LostFocus
0x0053e990,Widget::Update
0x0053e9a0,Widget::KeyDown
0x0053e9e0,Widget::ShowFinger
0x0052a680,Widget::MouseEnter
0x0053ea10,Widget::MouseDown
0x00492470,Widget::MouseDown
0x00497530,Widget::MouseUp
0x0053ea80,Widget::MouseUp
0x0054b780,Widget::MouseUp
0x00423540,Widget::MouseDrag
0x00541200,Widget::WriteCenteredLine
0x00541280,Widget::WriteCenteredLine
0x0053eaf0,Widget::WriteString
0x0053eb40,Widget::WriteWordWrapped
0x0053eb80,Widget::GetWordWrappedHeight
0x0053eba0,Widget::GetNumDigits
0x0053ebd0,Widget::WriteNumberFromStrip
0x0053ecc0,Widget::Contains
0x00541390,Widget::GetInsetRect
0x005487c0,Widget::DeferOverlay
0x0053ed00,Widget::Layout
0x005431d0,WidgetContainer::WidgetContainer
0x00542560,WidgetContainer
0x00542570,WidgetContainer::RemoveAllWidgets
0x00540eb0,WidgetContainer::GetRect
0x00540ee0,WidgetContainer::Intersects
0x005481f0,WidgetContainer::AddWidget
0x005432b0,WidgetContainer::HasWidget
0x00543310,WidgetContainer::RemoveWidget
0x005425d0,WidgetContainer::GetWidgetAtHelper
0x00541eb0,WidgetContainer::IsBelowHelper
0x00541f30,WidgetContainer::IsBelow
0x00541f50,WidgetContainer::MarkAllDirty
0x00547420,WidgetContainer::InsertWidgetHelper
0x00547580,WidgetContainer::BringToFront
0x00547650,WidgetContainer::BringToBack
0x00547720,WidgetContainer::PutBehind
0x00547820,WidgetContainer::PutInfront
0x00540f50,WidgetContainer::GetAbsPos
0x00541fb0,WidgetContainer::AddedToManager
0x00542010,WidgetContainer::RemovedFromManager
0x0053e2f0,WidgetContainer::MarkDirty
